username,review,rating,date,app,label,review_clean
Pengguna Google,"tolong suara notif nya diganti aj , sring kaget klo denger",3,2026-04-21 02:40:08,Maxim,netral,tolong suara notif ganti sring kaget denger
Pengguna Google,map nya gak update suka susah kalo nentuin titik jemput dan tujuan.,3,2026-04-11 02:43:22,Maxim,netral,map update suka sulit kalo nentuin titik jemput tuju
Pengguna Google,sangat baik dn cepat pelayananya👍,3,2026-04-16 13:05:38,Maxim,netral,dn cepat pelayananya
Pengguna Google,"Sebenarnya secara overall oke oke saja, namun belakangan hari seringkali driver tidak provide helm. Pernah kemarin saya pesan malam 3 kali berturut² dapat driver yang ga ada helm, jadi saya cancel. Safety is important loo. Mohon untuk lebih diperhatikan kembali.",3,2026-04-02 06:12:08,Gojek,netral,overall oke oke seringkali provide helm kemarin pesan malam kali turut helm cancel safety is important loo mohon perhati
Pengguna Google,ga bisa 100% pake dana tambahan,3,2026-04-09 08:26:09,Maxim,netral,pake dana tambah
Pengguna Google,"engga bisa batalin pesanan itu parah. order belanjaan, udah disiapin toko, tapi lama ga dapet driver. mau ga mau nahan ngantuk nungguin tanpa kejelasan. minimal ada batas waktu tunggu yang bisa auto-cancel kalau memang kebijakan ga bisa batalkan pesanan itu antisipasi supaya customer ga boleh batalin sepihak. itu bagus dalam hal perlindungan driver. tapi kalau ga dapet driver gini, customer pun butuh perlindungan. mau pesan di aplikasi lain ga bisa karena udah terlanjur nungguin di aplikasi ini.",3,2026-04-03 04:55:33,Grab,netral,engga batalin pesan buruk order belanja disiapin toko dapet nahan ngantuk nungguin jelas minimal batas tunggu autocancel bijak batal pesan antisipasi customer batalin bagus lindung dapet gin customer butuh lindung pesan aplikasi lanjur nungguin aplikasi
Pengguna Google,skarang pesen gojek pas ujan gerimis..susah banget dapet drivernya.pdahal mmng butuhnya karna ujan...harus nya di out aja driver yg menolak orderan ketika hujan...,3,2026-04-03 12:56:14,Gojek,netral,skarang sen pas ujan gerimissusah banget dapet drivernyapdahal mmng butuh ujanharus out tolak order hujan
Pengguna Google,"kesel bngt, klw misal pas ngegofood ternyata toko nya nggk nyangupin atau driver nya nggk ada yg mau ngambil orderan, malah di suruh nunggu beberapa menit. kan jd nya bingung ke kita nya, mau cancel takut udah di bikin pesanan nya, nggak di cancel malah ngegantung status nya. klw bisa to the point aja lah, batalin dr driver klw nggk mau nganter, jd tinggal lempar ke driver lain, atau toko nya nggk sanggup tinggal langsung cancel aja. jngn nungguin dr sistem gojek nya. maaf aja ya bintang 3",3,2026-03-28 16:33:08,Gojek,netral,kesel banget klw pas ngegofood toko nggk nyangupin nggk ngambil order suruh nunggu menit jd bingung cancel takut bikin pesan cancel ngegantung status klw to the point batalin klw nggk nganter jd tinggal lempar toko nggk sanggup tinggal langsung cancel jngn nungguin sistem maaf ya bintang
Pengguna Google,Tolong di perbaiki kembali sistem nya lokasi tidak sesuai dan kebanyakan kurir kurang respon,3,2026-04-08 09:29:53,Maxim,netral,tolong baik sistem lokasi sesuai banyak kurir respon
Pengguna Google,nyari driver nya lama,3,2026-04-02 13:44:07,Grab,netral,nyari
Pengguna Google,sangat susah mendapatkan driver baik goride ataupun gofood sekali dapat driver ehh lama banget tolong diselesaiin permasalahan driver untuk gojek,3,2026-04-05 12:01:02,Gojek,netral,sulit goride gofood ehh banget tolong diselesaiin masalah
Pengguna Google,kenapa kalau habis hujan banyak driver ngak.mau anter penumpang ataupun makanan padahal ngk hujan.lagi kenapa nolak.rezeki saat hujan,3,2026-04-01 15:43:42,Gojek,netral,habis hujan ngakmau anter tumpang makan ngk hujanlagi nolakrezeki hujan
Pengguna Google,saya isi ewallet maxime kaspro kok gak saldonya gak nambah yaa,3,2026-04-11 01:11:36,Maxim,netral,isi ewallet maxime kaspro saldo yaa
Pengguna Google,pusing liat driver gofood batalin terus.,3,2026-04-13 09:40:57,Gojek,netral,pusing liat gofood batalin
Pengguna Google,sekarang jarang ada promo di grabfood,3,2026-04-18 03:05:46,Grab,netral,jarang promo grabfood
Pengguna Google,"Pengiriman murah gak bisa dipake kalo belum jam 9 atau banyak pembeli, padahal jadi mahal di ongkir",3,2026-04-19 11:32:55,Gojek,netral,kirim murah dipake kalo jam beli mahal ongkir
Pengguna Google,kenapa mau masuk sllu d sruh instal ulang trs d sruh downlod trs pdhl uda d instal berulang hsilnya ttap aja sma d sruh instal dan downlod,3,2026-04-08 22:16:10,Gojek,netral,masuk sllu sruh instal ulang trs sruh downlod trs pdhl uda instal ulang hsilnya ttap sma sruh instal downlod
Pengguna Google,Kendala saat hujan driver susah di temukan dan sangat lama jika di butuhkan harap system lebih di tegasin lagi untuk driver yang milih milih costumer. terimakasih 🙏,3,2026-04-11 10:53:28,Gojek,netral,kendala hujan sulit temu butuh harap system tegasin milih milih costumer terimakasih
Pengguna Google,"ini kenapaa yaa, aku yang eror apa gimana.. dari jam set 9 sampe skrg jm set 10 sama sekali blm dapet driver, muak bgttt nunggu lama",3,2026-04-05 14:21:34,Grab,netral,kenapaa yaa error gimana jam set sampe skrg jm set dapet muak bgttt nunggu
Pengguna Google,"ngasi driver yang deket² aja laahh tolongg, masa saya hrs nunggu lama driver ngejemput, kalo lagi buru² gimana!",3,2026-04-18 05:44:26,Maxim,netral,ngasi deket laahh tolongg nunggu ngejemput kalo buru gimana
Pengguna Google,"Min, masih ada yang kurang untuk pengantaran makanan",3,2026-04-17 14:33:35,Maxim,netral,min antar makan
Pengguna Google,akhir akhir ini susah dapat driver untuk gofood,3,2026-03-28 13:21:28,Gojek,netral,sulit gofood
Pengguna Google,"tolong dibenahi sinkronisasi dgn kaspro. selain isi saldo lama masuknya, juga ketika pembatalan order pun refund saldo lama kembalinya sehingga utk pemesanan berikutnya jadi dialihkan sistem pakai tunai. hal spt ini tidak terjadi di app sebelah",3,2026-04-12 09:45:37,Maxim,netral,tolong benah sinkronisasi kaspro isi saldo masuk batal order refund saldo kembali mesan alih sistem pakai tunai spt belah
Pengguna Google,"percuma ada promo kalo ada fitur nawar dari driver nya, kadang ga ada promo aja ditawar, bukan apa kalo duit nge pas apa gimana kan jadi bingung, hilangin aja fitur nawar itu, sy pesen grabcar dri 70k ditawar 100k, terus dichat sama orang nya lagi malah nawar lagi 200k, stress, (mau grabmotor sma grabcar sama aja) benerin apk lo deh.",3,2026-03-23 12:20:16,Grab,netral,promo kalo fitur nawar kadang promo tawar kalo duit nge pas gimana bingung hilangin fitur nawar sen grabcar tawar dichat orang nawar stress grabmotor sma grabcar benerin
Pengguna Google,"kok gojek dh jlek yh skrg, dpt driver lm btul, plih"" pula",3,2026-04-20 08:28:49,Gojek,netral,dh buruk yh skrg dpt lm btul plih
Pengguna Google,tolong perbaiki map delay,3,2026-04-04 10:09:53,Gojek,netral,tolong baik map delay
Pengguna Google,maaf ko skarang pencarian drever susah banget. ya di Maksim ini padahal saya pengguna lama loh tolong dong dipermudah untuk mendapatkan drever 🙏,3,2026-04-09 18:16:11,Maxim,netral,maaf ko skarang cari drever sulit banget ya maksim guna loh tolong mudah drever
Pengguna Google,"jujur aku sudah menggunakan aplikasi ini lumayan lama, dan saya suka pelayanan dri driver, tepat waktu, konfirmasi mengenai alamat ataupun pesanan. Sekarang? ada berita huru hara mengenai pemotongan tarif utk driver yg bisa dibilang besar, sehingga bbrp pesanan yg saya pesan (hari ini jg) belum ada yg ambil, bukan menyalahkan driver, jd TOLONG sistem pemotongannya dibenarkan, aku yg menggunakan sistem bayar cash jadi susah utk memesan krn permasalahan ini.",3,2026-03-17 09:27:01,Grab,netral,jujur aplikasi lumayan suka layan konfirmasi alamat pesan berita huru hara potong tarif bilang bbrp pesan pesan ambil salah jd tolong sistem potong benar sistem bayar cash sulit mes masalah
Pengguna Google,lemot,3,2026-04-16 03:43:36,Grab,netral,lambat
Pengguna Google,"disaat butuh segera, lama banget dapet drivernya .. udah beberapa kali kayak gini.. padahal ada icon driver nya disekitar titik jemput, tapi gak nyangkut..",3,2026-03-30 00:35:31,Gojek,netral,saat butuh banget dapet drivernya kali kayak gin icon sekitar titik jemput nyangkut
Pengguna Google,"tolng dong perbaiki sistemnya, masa jauh-jauh dpt drivernya. Mau hemat waktu malah jdi ga efisien gra-gara sistem kalian.",3,2026-03-29 22:33:42,Gojek,netral,tolng baik sistem jauhjauh dpt drivernya hemat jdi efisien gragara sistem
Pengguna Google,"perasaan dari sekarang susah sekali cari drivernya , bahkan cari yang level comfort aja susah, agak kecewa",3,2026-04-01 22:01:09,Gojek,netral,asa sulit cari drivernya cari level comfort sulit kecewa
Pengguna Google,"Pengiriman murah gak bisa dipake kalo belum jam 9 atau banyak pembeli, padahal jadi mahal di ongkir",3,2026-04-19 11:32:55,Gojek,netral,kirim murah dipake kalo jam beli mahal ongkir
Pengguna Google,"jujur aja ya saya tuh aga kecewa kadang sama driver nya. apalgi pagi ini bener' bikin saya emosi bgt sama sikap drivernya. saya anak sekolah dan saya pasti punya jadwal masuk dan ditutup nya gerbang, padahal saya udah bilang ke abangnya kalo mau beli bensin beli aja dulu. dia gamau ngertiin. waktu saya abis cuman buat nungguin dia isi bensin. dan akhirnya saya mutusin buat muter balik aja ga sekolah karna gerbang keburu di tutup dan saya bt.",3,2026-03-30 00:03:50,Gojek,netral,jujur ya tuh aga kecewa kadang apalgi pagi bener bikin emosi banget sikap drivernya anak sekolah jadwal masuk tutup gerbang bilang abang kalo beli bensin beli gamau ngertiin abis cuman nungguin isi bensin mutusin muter sekolah gerbang keburu tutup bt
Pengguna Google,"gojek sekarang bikin kecewa, akhir2 ini susahh bangett dapat driver entah dari goride, gocar atau gofood juga",3,2026-03-29 06:11:44,Gojek,netral,bikin kecewa susahh bangett goride gocar gofood
Pengguna Google,susah banget nyari driver mentang mentang jalan rumah saya nggak aspal,3,2026-03-24 08:51:17,Grab,netral,sulit banget nyari mentang mentang jalan rumah aspal
Pengguna Google,ni aplikasi kalau di gunakan pagi hari suka aja buat org telat!!!,3,2026-04-01 00:01:24,Gojek,netral,ni aplikasi pagi suka org telat
Pengguna Google,"gojek sekarang beda dgn yg dulu, gojek sekarang cari driver susah, karena para hak driver gx sejahtera, saya dari beberapa kali order gocar gx dapat driver, sampai 3 x order, akhirnya ke aplikasi sebelah, order makanan hampir 2 jam, jd tak selera makan,",3,2026-03-30 06:48:29,Gojek,netral,beda cari sulit hak gx sejahtera kali order gocar gx order aplikasi belah order makan jam jd selera makan
Pengguna Google,"sejauh ini baik² saja seh tidak ada kendala..cuma ya kadang lucu aj,untuk go ride..itu helm kenapa buat penumpang pakenya helm jadul, tau g seh pak""berat di kepala udah berasa mau tak lepas aj kepalaku jadinya saking berat e😭😭 untung naik jrk dekat jrk jauh udah ku getok tuh helm🔨😮‍💨",3,2026-04-08 04:56:39,Grab,netral,baik seh kendalacuma ya kadang lucu ajuntuk go rideitu helm tumpang pakenya helm jadul tau seh pakberat kepala asa lepas kepala saking berat e untung jrk jrk ku getok tuh helm
Pengguna Google,pusing liat driver gofood batalin terus.,3,2026-04-13 09:40:57,Gojek,netral,pusing liat gofood batalin
Pengguna Google,Kalo ngasih driver jgn yg jauh dari titik jemput. Terus drivernya suruh fast respon.,3,2026-04-01 23:46:54,Gojek,netral,kalo ngasih jgn titik jemput drivernya suruh fast respon
Pengguna Google,kenapa kalau habis hujan banyak driver ngak.mau anter penumpang ataupun makanan padahal ngk hujan.lagi kenapa nolak.rezeki saat hujan,3,2026-04-01 15:43:42,Gojek,netral,habis hujan ngakmau anter tumpang makan ngk hujanlagi nolakrezeki hujan
Pengguna Google,hapus aja paket hemat nya kalau driver ga mau bawa penumpang. terkhusus daerah Medan..,3,2026-04-01 13:11:21,Gojek,netral,hapus paket hemat bawa tumpang khusus daerah medan
Pengguna Google,"keuntungannya lebih murah dibanding aplikasi lain, tapi estimasi pengemudi sampai itu beda sama real, kadang dapat pengemudi yang gak langsung berangkat pas mau jemput jadi lama nunggunya. estimasi 3 menit karna supir dari komplek belakang, tapi gak jalan, udah ditanya katanya manasin mobil tapi udah 15 menit juga belum jalan",3,2026-04-22 23:19:51,Maxim,netral,untung murah banding aplikasi estimasi kemudi beda real kadang kemudi langsung berangkat pas jemput nunggunya estimasi menit supir komplek jalan manasin mobil menit jalan
Pengguna Google,"hrsnya makanan minuman klo beli min 75rb dpt diskon paling ga 10%, sy sering beli makanan diatas 80rb jadi berat, lagian sekalian bantu UMKM. kedua hrsnya kalo driver ga bisa anter barang/lama bisa dicancel dr cust",3,2026-04-15 00:34:40,Gojek,netral,hrsnya makan minum beli min rb dpt diskon beli makan atas rb berat bantu umkm hrsnya kalo anter baranglama dicancel cust
Pengguna Google,suka milih milih cust,3,2026-03-27 00:52:26,Grab,netral,suka milih milih cust
Pengguna Google,"bukanya makin baik,malah aduhh lah pokoknya .. 🙏",3,2026-04-10 03:38:02,Gojek,netral,buka baikmalah aduhh pokok
Pengguna Google,"masa sihh g bisa batalin pesanan grabfood seharus nya ada dong soal nya kan kadang ada yg belum dapat gran buat ambil pesanan kita, udh nunggu lama tapi blm dpt",3,2026-03-20 05:52:04,Grab,netral,sihh batalin pesan grabfood harus kadang gran ambil pesan nunggu dpt
Pengguna Google,"gojek sekarang beda dgn yg dulu, gojek sekarang cari driver susah, karena para hak driver gx sejahtera, saya dari beberapa kali order gocar gx dapat driver, sampai 3 x order, akhirnya ke aplikasi sebelah, order makanan hampir 2 jam, jd tak selera makan,",3,2026-03-30 06:48:29,Gojek,netral,beda cari sulit hak gx sejahtera kali order gocar gx order aplikasi belah order makan jam jd selera makan
Pengguna Google,"jelek kurir nya gajelas ,",3,2026-04-02 08:31:04,Gojek,netral,buruk kurir gajelas
Pengguna Google,tolong nih ya kalo drivernya gk mau nerima harga yg mode hemat mending gak usah di adain deh pake segala protes ke penunpang. kan apknya sendiri yg nyediain yah harus terima dong lagian org waras mana yang milih harga mahal padahal ada yg lebih murah. gak semua manusia Sultan bro,3,2026-04-05 11:14:39,Gojek,netral,tolong nih ya kalo drivernya nerima harga mode hemat mending adain pake protes penunpang apknya nyediain yah terima org waras milih harga mahal murah manusia sultan bro
Pengguna Google,kenapa update terus ya,3,2026-03-24 11:39:22,Grab,netral,update ya
Pengguna Google,pusing liat driver gofood batalin terus.,3,2026-04-13 09:40:57,Gojek,netral,pusing liat gofood batalin
Pengguna Google,kenapa selalu susah dapat driver buat gofood ya?,3,2026-03-29 13:47:17,Gojek,netral,sulit gofood ya
Pengguna Google,maps sering menyesatkan driver!,3,2026-03-20 07:43:38,Grab,netral,maps sesat
Pengguna Google,"hrsnya makanan minuman klo beli min 75rb dpt diskon paling ga 10%, sy sering beli makanan diatas 80rb jadi berat, lagian sekalian bantu UMKM. kedua hrsnya kalo driver ga bisa anter barang/lama bisa dicancel dr cust",3,2026-04-15 00:34:40,Gojek,netral,hrsnya makan minum beli min rb dpt diskon beli makan atas rb berat bantu umkm hrsnya kalo anter baranglama dicancel cust
Pengguna Google,"min tolong dong ke driver""nya jangan pilih pilih kalo ambil orderan saya udah nunggu 1 jam masa gadapet"" drivernnya padahal cuma jemput 1 orang doang huh",3,2026-03-30 11:48:48,Grab,netral,min tolong drivernya pilih pilih kalo ambil order nunggu jam gadapet drivernnya jemput orang huh
Pengguna Google,"harusnya semua makanan minuman klo beli min 75rb dpt diskon 10%, saya biasa beli diatas 80rb jd berat pengen bnyk nyobain makanan lain jg biar bantu pedagang jg",3,2026-04-15 00:36:30,Grab,netral,makan minum beli min rb dpt diskon beli atas rb jd berat ken nyobain makan biar bantu dagang
Khansa Khairunnisa,"kdg susah dpt driver, sekalinya susah dpt bakalan susah bgt sampe capek nunggu hampir dua jam ga dpt2.",3,2026-03-25 06:11:30,Gojek,netral,kdg sulit dpt sekali sulit dpt sulit banget sampe capek nunggu jam dpt
Pengguna Google,"ongkir ekonomi sudah kagak ada,mana regular mahal lagi🥲",3,2026-04-03 02:45:21,Gojek,netral,ongkir ekonomi kagak adamana regular mahal lagi
Yenti Cen,"untuk driver yang sengaja tidak mau menjemput penumpang tapi tidak mau cancel atau chat, bisa dilaporkan tidak ya? sangat membuang waktu saya, padahal sudah dekat tapi sengaja mutar mutar",3,2026-03-28 07:21:11,Gojek,netral,sengaja jemput tumpang cancel chat lapor ya buang sengaja mutar mutar
Pengguna Google,mohon kiranya untuk menambahkan kartu kredit/debit sebagai metode pembayaran untuk layanan di Indonesia.,3,2026-04-08 14:39:07,Maxim,netral,mohon kartu kreditdebit metode bayar layan indonesia
Pengguna Google,"apakah pencarian driver tidak bisa dicari secara manual, menyebalkan sekali saat dapat driver yg badannya bau tidak terawat. karna pencarian otomatis mau tidak mau driver itu lagi yg dapat orderan.... tolong diperbaiki",3,2026-04-20 01:41:53,Maxim,netral,cari cari manual sebal badan bau awat cari otomatis order tolong baik
Pengguna Google,"apk nya dah bagus memudahkan pengguna yang mesan maxim cuman kadang drivernya yang milih""",3,2026-04-07 10:27:58,Maxim,netral,bagus mudah guna mesan cuman kadang drivernya milih
Pengguna Google,"kok ga asik ya sekarang pesan gojek udah mah lama jauh lagi dapet nya, ga seperti dulu nyaman, tolong kembalikan ke jaman dulu mudah cari driver nya yang terdekat nanti di kasih bintang 5",3,2026-03-28 12:06:40,Gojek,netral,asik ya pesan mah dapet nyaman tolong kembali jaman mudah cari dekat kasih bintang
Pengguna Google,"ape bnde lah, aps berlaku untuk daerah tertentu jer, macam pahang temerloh kuantan bahau dan masih banyak lgi yg tak boleh dapat order, klo nak ramai penumpang bagi la masuk pedalama",3,2026-04-01 16:09:00,Grab,netral,ape bnde aps laku daerah jer pahang temerloh antan bahau order nak ramai tumpang la masuk pedalama
Pengguna Google,paling gasuka kalo dpt driver yg bawel apalagi marahin customer nyaa padahal tinggal nunggu aja bntar geh marah,3,2026-04-17 16:17:19,Gojek,netral,gasuka kalo dpt bawel marahin customer nyaa tinggal nunggu bntar geh marah
Pengguna Google,cari driver sejam sendiri,3,2026-04-01 11:35:13,Gojek,netral,cari jam
Pengguna Google,"sejauh ini baik² saja seh tidak ada kendala..cuma ya kadang lucu aj,untuk go ride..itu helm kenapa buat penumpang pakenya helm jadul, tau g seh pak""berat di kepala udah berasa mau tak lepas aj kepalaku jadinya saking berat e😭😭 untung naik jrk dekat jrk jauh udah ku getok tuh helm🔨😮‍💨",3,2026-04-08 04:56:39,Grab,netral,baik seh kendalacuma ya kadang lucu ajuntuk go rideitu helm tumpang pakenya helm jadul tau seh pakberat kepala asa lepas kepala saking berat e untung jrk jrk ku getok tuh helm
Pengguna Google,grab car udah pada sok kaya padahal mah Deket 1 km an tapi kok ya kacau,3,2026-04-03 10:31:45,Grab,netral,car sok kaya mah deket an ya kacau
Pengguna Google,oke josjis,3,2026-04-09 09:43:33,Maxim,netral,oke josjis
Pengguna Google,pesanan udah di prioritas masa 1 jam belum sampe,3,2026-04-07 08:33:07,Grab,netral,pesan prioritas jam sampe
Pengguna Google,aplikasi semakin menyulitkan dengan sulit mendapatkan driver dari stasiun cikarang dan semakin tidak ada bedanya dengan ojek pengkolan dengan harga yg tidak masuk akal,3,2026-04-02 14:26:44,Gojek,netral,aplikasi sulit sulit stasiun cikarang beda pengkol harga masuk akal
Pengguna Google,map nya gak update suka susah kalo nentuin titik jemput dan tujuan.,3,2026-04-11 02:43:22,Maxim,netral,map update suka sulit kalo nentuin titik jemput tuju
Pengguna Google,saya pengguna setia gojek...cm akhir2 ini setiap pesen gojek searching driver selalu lama dan dpt driver yg jauh....pdhl d sekitar saya byk driver yg dekat...jd waktu saya aga terbuang percuma.... mohon diperhatikan.... terimakasih.... tambah lg skrg kl pesan gofood dpt driver nya jg lama bgt menghabiskan waktu makan siang saya,3,2026-04-20 02:56:39,Gojek,netral,guna setia gojekcm sen searching dpt jauhpdhl dekatjd aga buang mohon perhati terimakasih skrg pesan gofood dpt banget habis makan siang
Pengguna Google,"shock breaker banyak yg mati , jarak jauh pinggang sakit semua.",3,2026-04-20 06:22:52,Gojek,netral,shock breaker mati jarak pinggang sakit
Pengguna Google,"harusnya semua makanan minuman klo beli min 75rb dpt diskon 10%, saya biasa beli diatas 80rb jd berat pengen bnyk nyobain makanan lain jg biar bantu pedagang jg",3,2026-04-15 00:36:30,Grab,netral,makan minum beli min rb dpt diskon beli atas rb jd berat ken nyobain makan biar bantu dagang
Pengguna Google,"bagus banget, tapi kadang drivernya salah jemput orang jadi lama, lain kali lebih teliti drivernya khususnya motor.",3,2026-04-11 04:03:08,Gojek,netral,bagus banget kadang drivernya salah jemput orang kali teliti drivernya motor
Pengguna Google,"tolong suara notif nya diganti aj , sring kaget klo denger",3,2026-04-21 02:40:08,Maxim,netral,tolong suara notif ganti sring kaget denger
Pengguna Google,ongkirnya ga ngotak jirr,3,2026-03-30 07:57:31,Gojek,netral,ongkirnya ngotak jirr
Pengguna Google,Lama tidak buka aplikasi nya bisa log out sendiri. Mau masuk aplikasinya susah.,3,2026-03-29 09:45:41,Gojek,netral,buka aplikasi log out masuk aplikasi sulit
Pengguna Google,"dikasih voucher goride hemat,tetep susah cari driver akhirnya tetep pake reguler. mending langsung reguler aza tapi driver deket sama posisi custumer. ga harus nunggu lama.",3,2026-04-05 23:25:38,Gojek,netral,kasih voucher goride hemattetep sulit cari tetep pake reguler mending langsung reguler aza deket posisi custumer nunggu
Pengguna Google,"min tolong sekali utk para driver jika tidak bersedia ambil orderan segera fast respon balas chat. setidaknya jgn buang waktu customer utk menunggu supaya bisa cari driver lainnya. karna kan kita tidak tau waktu customer itu sedang buru2 atau tidak. oke lah jika menunggu 5-10 utk balasan, ini 20 sampai 30menit lebih, menurut saya itu cukup buang waktu yg seharusnya bisa dapet driver lain ini malah tidak ada jawaban.",3,2026-04-05 22:15:06,Gojek,netral,min tolong sedia ambil order fast respon balas chat jgn buang customer tunggu cari tau customer buru oke tunggu balas menit buang dapet
lipa lipa,"driver nolak pesanan trs, udh berapa kli gtu aja trs",3,2026-03-25 08:57:30,Gojek,netral,nolak pesan trs kli gtu trs
Pengguna Google,"Aplikasi nya bagus, tapi tolong masa karena sistem nya error gara gara pesan makanan lewat go food",3,2026-03-31 11:01:14,Gojek,netral,aplikasi bagus tolong sistem error gara gara pesan makan go food
Pengguna Google,mohon kiranya untuk menambahkan kartu kredit/debit sebagai metode pembayaran untuk layanan di Indonesia.,3,2026-04-08 14:39:07,Maxim,netral,mohon kartu kreditdebit metode bayar layan indonesia
Pengguna Google,update mulu,3,2026-04-01 08:48:49,Grab,netral,update mulu
Pengguna Google,"keluhan ttg susah dpt goride ditampung IMAM GHOZALI opertor malah kita dibilang gak paham aplikasi gak paham pdhal kami setiap hari bergulat dg komputer & kami py D1 komputer, kalau memang aplikasinya bermasalah knp tidak mengakui saja!!!!!gak heran knapa pd pindah ke Grab, Maxim & aplikasi ojol lainnya.",3,2026-04-04 00:43:58,Gojek,netral,keluh ttg sulit dpt goride tampung imam ghozali opertor bilang paham aplikasi paham pdhal gulat dg komputer py komputer aplikasi masalah knp aku sajagak heran knapa pindah aplikasi ojol
Pengguna Google,ramah tamah,3,2026-04-18 05:53:01,Maxim,netral,ramah tamah
Pengguna Google,"BANYAK BACOT PEMGEMUDINYA, MALES OMONGANYA GAENAK DI DENGER",3,2026-04-13 10:24:23,Grab,netral,bacot pemgemudinya males omonganya gaenak denger
Pengguna Google,kalo topup kaspro gk lngsg masuk & kadang gkbisa di pake,3,2026-04-12 13:19:45,Maxim,netral,kalo topup kaspro lngsg masuk kadang gkbisa pake
Pengguna Google,"banyak sekali driver yang nerima orderan abis itu complain jauh dan minta d batalin,,dah makin gilak kurasa",3,2026-04-14 06:44:05,Gojek,netral,nerima order abis complain batalindah gilak rasa
Pengguna Google,"Murah kdg kdg, mahal juga iya sering cancel klo pesen grab driver sering cancel ga mau ambil kadag tidak ada pergerakan sm sx cancel ga mau jd hrs kita yg cancel",3,2026-03-20 15:18:54,Grab,netral,murah kdg kdg mahal iya cancel sen cancel ambil kadag gera sm sx cancel jd cancel
Pengguna Google,aplikasi apaan dah ini lemot bener Uda beberapa Minggu,3,2026-04-04 03:40:27,Gojek,netral,aplikasi lambat bener uda minggu
Pengguna Google,"setiap mau pesan grab motor kalo pagi pagi mau ke sekola tu pasti nunggu lama dan selalu di cancel dll nya, setiap pagi pasti kesusahan nyari grab motor.",3,2026-04-06 22:30:35,Grab,netral,pesan motor kalo pagi pagi kola tu nunggu cancel dll pagi susah nyari motor
Pengguna Google,untuk order grab car ribet,3,2026-04-12 22:27:05,Grab,netral,order car sulit
Pengguna Google,"sebenarnya pake helm itu, harus customer yg minta atau gimana sih, saya ga pernah ditawarin pake helm,",3,2026-03-16 16:07:29,Grab,netral,pake helm customer gimana ditawarin pake helm
Pengguna Google,aplikasi lambat,3,2026-03-31 23:46:48,Gojek,netral,aplikasi lambat
Pengguna Google,LUMAYAN,3,2026-04-20 00:45:13,Maxim,netral,lumayan
Pengguna Google,Kapan ada pembayaran QRIS???,3,2026-04-09 22:27:58,Gojek,netral,bayar qris
Pengguna Google,"banyak sekali driver yang nerima orderan abis itu complain jauh dan minta d batalin,,dah makin gilak kurasa",3,2026-04-14 06:44:05,Gojek,netral,nerima order abis complain batalindah gilak rasa
Pengguna Google,"setiap mau pesan grab motor kalo pagi pagi mau ke sekola tu pasti nunggu lama dan selalu di cancel dll nya, setiap pagi pasti kesusahan nyari grab motor.",3,2026-04-06 22:30:35,Grab,netral,pesan motor kalo pagi pagi kola tu nunggu cancel dll pagi susah nyari motor
Pengguna Google,sering nggak pernah dapet driver padahal posisi udah laper bgt,3,2026-03-30 06:35:41,Gojek,netral,dapet posisi laper banget
Pengguna Google,"Min, masih ada yang kurang untuk pengantaran makanan",3,2026-04-17 14:33:35,Maxim,netral,min antar makan
Pengguna Google,tolong dong ini pusat bantuan nya kok jadi gabisa ganti driver lagi? masa harus nunggu lama baru batalkan pesanan? tolong perbaiki. terima kasih,3,2026-03-23 05:50:16,Grab,netral,tolong pusat bantu gabisa ganti nunggu batal pesan tolong baik terima kasih
Pengguna Google,sy login gojek kok tak bisa ya tak ada di ksh kode otp nya dlu sy login pki redmi tapi sekarang sy login pki hp samsung A55 tolong di rubah segera kasih info nya ngimna bisa login biar sy bisa segera pki gojek nya,3,2026-04-21 16:28:38,Gojek,netral,login ya ksh kode otp dlu login pki redmi login pki hp samsung tolong rubah kasih info ngimna login biar pki
Pengguna Google,parah ya grab sekarang sudah dapat driver mau pagi atw sore sama saja,3,2026-03-31 23:38:38,Grab,netral,buruk ya pagi atw sore
Pengguna Google,nyari driver nya lama,3,2026-04-02 13:44:07,Grab,netral,nyari
Pengguna Google,kenapa sekarang kalo buka aplikasi ini lama bener sekalinya kebuka dapet driver lama amat,3,2026-04-17 03:04:18,Grab,netral,kalo buka aplikasi bener sekali buka dapet
Pengguna Google,dari hari Senin sampai hari Kamis ini susah mendapatkan driver grab motor,3,2026-03-31 23:18:59,Grab,netral,senin kamis sulit motor
Pengguna Google,susah,3,2026-04-15 09:00:15,Grab,netral,sulit
Pengguna Google,"tolong ini ko nyari pengemudinya lama ya.? trus kalo dapet selalu pengemudinya yg jauh, jadi ngk bisa jemput",3,2026-03-29 18:46:33,Grab,netral,tolong ko nyari mud ya trus kalo dapet mud ngk jemput
Pengguna Google,(********0101) nomor lama sudah mati karena telat isi pulsa tetapi WA masih nomor lama yang tarkait gojek bos (********0101) dan email nya sudah hilang dan tidak bisa login email dan dapat kan otp login.. dan saya baru saja mengirim uang ke nomor ya lama sekitar RP. 806.000 apa kah ada solusi min supaya saya bisa login?,3,2026-04-14 07:07:24,Gojek,netral,nomor mati telat isi pulsa wa nomor tarkait bos email hilang login email otp login kirim uang nomor ya rp kah solusi min login
Pengguna Google,lemot sekali,3,2026-04-16 10:25:48,Grab,netral,lambat
Pengguna Google,ongkir mahal,3,2026-04-20 08:51:18,Grab,netral,ongkir mahal
